state,forecast_date,trump_forecast,trump_actual,biden_forecast,biden_actual,R_house_forecast,R_house_actual,D_house_forecast,D_house_actual,I_house_forecast,I_house_actual,R_senate_forecast,R_senate_actual,D_senate_forecast,D_senate_actual,I_senate_forecast,I_senate_actual
CA,2020-10-08,33.72494,34.32072362528492,64.37263,63.48394689387351,35.399809760869566,37.77139281892462,61.193479333333336,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-09,33.69429,34.32072362528492,64.40466,63.48394689387351,35.397231043478264,37.77139281892462,61.195456,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-10,33.67678,34.32072362528492,64.4213,63.48394689387351,35.39122189130435,37.77139281892462,61.20006333333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-11,33.61273,34.32072362528492,64.49342,63.48394689387351,35.38910082608696,37.77139281892462,61.201689333333334,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-12,33.6128,34.32072362528492,64.49535,63.48394689387351,35.382954239130434,37.77139281892462,61.20640083333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-13,33.69753,34.32072362528492,64.42551,63.48394689387351,35.29607452173913,37.77139281892462,61.2730095,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-14,33.79424,34.32072362528492,64.31914,63.48394689387351,35.249452608695655,37.77139281892462,61.30875316666667,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-15,33.68462,34.32072362528492,64.4496,63.48394689387351,35.201378282608694,37.77139281892462,61.345609333333336,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-16,33.71704,34.32072362528492,64.40018,63.48394689387351,35.286196804347824,37.77139281892462,61.28058333333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-17,33.55842,34.32072362528492,64.56025,63.48394689387351,35.45387452173913,37.77139281892462,61.1520295,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-18,33.57128,34.32072362528492,64.55146,63.48394689387351,35.438892826086956,37.77139281892462,61.163515333333336,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-19,33.6114,34.32072362528492,64.51337,63.48394689387351,35.42693882608696,37.77139281892462,61.172680166666666,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-20,33.72441,34.32072362528492,64.38145,63.48394689387351,35.36332365217391,37.77139281892462,61.22145183333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-21,33.6872,34.32072362528492,64.41062,63.48394689387351,35.23687760869565,37.77139281892462,61.318393666666665,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-22,34.05009,34.32072362528492,64.01172,63.48394689387351,35.1540132173913,37.77139281892462,61.381922833333334,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-23,34.07117,34.32072362528492,63.99615,63.48394689387351,35.040726130434784,37.77139281892462,61.468777,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-24,34.22226,34.32072362528492,63.84584,63.48394689387351,34.973339,37.77139281892462,61.520439833333334,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-25,34.25682,34.32072362528492,63.82224,63.48394689387351,34.9708945,37.77139281892462,61.522314333333334,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-26,34.23818,34.32072362528492,63.83604,63.48394689387351,34.89346497826087,37.77139281892462,61.58167733333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-27,34.11628,34.32072362528492,63.97953,63.48394689387351,34.94411289130435,37.77139281892462,61.54284666666667,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-28,34.23269,34.32072362528492,63.86148,63.48394689387351,34.51381056521739,37.77139281892462,61.872745,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-29,34.29673,34.32072362528492,63.80616,63.48394689387351,34.42678856521739,37.77139281892462,61.939461,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-30,34.54197,34.32072362528492,63.61446,63.48394689387351,34.44373217391304,37.77139281892462,61.926472,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-10-31,34.60117,34.32072362528492,63.57433,63.48394689387351,34.44549230434782,37.77139281892462,61.9251225,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-11-01,34.60262,34.32072362528492,63.57663,63.48394689387351,34.56029506521739,37.77139281892462,61.83710833333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-11-02,34.1124,34.32072362528492,64.06141,63.48394689387351,34.64679439130435,37.77139281892462,61.770790833333336,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CA,2020-11-03,34.11211,34.32072362528492,64.0617,63.48394689387351,34.64604765217391,37.77139281892462,61.77136383333333,59.29510579598548,NA,NA,NA,NA,NA,NA,NA,NA
CO,2020-10-08,43.86272,41.8979238435606,54.22366,55.3995419069199,42.340602857142855,43.65351844656769,53.238575714285716,52.931179543154805,NA,NA,44.55818,44.17752697177505,50.39149,53.498960068484045,NA,NA
CO,2020-10-09,43.79285,41.8979238435606,54.29514,55.3995419069199,42.34093,43.65351844656769,53.23827285714286,52.931179543154805,NA,NA,44.56034,44.17752697177505,50.39196,53.498960068484045,NA,NA
CO,2020-10-10,43.75107,41.8979238435606,54.33465,55.3995419069199,42.33459571428571,43.65351844656769,53.244777142857146,52.931179543154805,NA,NA,44.56419,44.17752697177505,50.38726,53.498960068484045,NA,NA
CO,2020-10-11,43.68047,41.8979238435606,54.41254,55.3995419069199,42.33226,43.65351844656769,53.24720714285714,52.931179543154805,NA,NA,44.56778,44.17752697177505,50.3853,53.498960068484045,NA,NA
CO,2020-10-12,43.70996,41.8979238435606,54.3881,55.3995419069199,42.32461285714286,43.65351844656769,53.25457142857143,52.931179543154805,NA,NA,44.56699,44.17752697177505,50.38486,53.498960068484045,NA,NA
CO,2020-10-13,43.35827,41.8979238435606,54.75466,55.3995419069199,42.29470571428571,43.65351844656769,53.28296142857143,52.931179543154805,NA,NA,44.1873,44.17752697177505,50.77474,53.498960068484045,NA,NA
CO,2020-10-14,43.41472,41.8979238435606,54.6914,55.3995419069199,42.23324,43.65351844656769,53.34059428571428,52.931179543154805,NA,NA,44.23333,44.17752697177505,50.69911,53.498960068484045,NA,NA
CO,2020-10-15,43.36836,41.8979238435606,54.78975,55.3995419069199,42.15399285714286,43.65351844656769,53.412842857142856,52.931179543154805,NA,NA,44.11748,44.17752697177505,50.97649,53.498960068484045,NA,NA
CO,2020-10-16,43.35285,41.8979238435606,54.80004,55.3995419069199,41.94488142857143,43.65351844656769,53.62199857142857,52.931179543154805,NA,NA,44.11348,44.17752697177505,50.98198,53.498960068484045,NA,NA
CO,2020-10-17,43.35123,41.8979238435606,54.80346,55.3995419069199,42.054471428571425,43.65351844656769,53.51247428571428,52.931179543154805,NA,NA,43.947,44.17752697177505,51.14851,53.498960068484045,NA,NA
CO,2020-10-18,43.03415,41.8979238435606,55.12358,55.3995419069199,42.038691428571425,43.65351844656769,53.528082857142856,52.931179543154805,NA,NA,43.5491,44.17752697177505,51.56414,53.498960068484045,NA,NA
CO,2020-10-19,43.17835,41.8979238435606,54.92139,55.3995419069199,42.014807142857144,43.65351844656769,53.552572857142856,52.931179543154805,NA,NA,43.52045,44.17752697177505,51.50156,53.498960068484045,NA,NA
