cyear,year,country,ccode,abbrev,mideast,coldwar,opec_me,warsaw,civwar,us_s3un,cap,majpow,milper,def_eff,pop,rgdpc_k,rgdp,otherallies,polity2,us_indally,mid2,us_indexmilperpop1995,us_SH1995,us_indexreltradep1995,us_indexexchangerate1995,us_EH1995
6301973,1973,Iran,630,IRN,1,1,1,0,0,0.07446808367967606,0.0078039998188614845,0,285,0.03392881155014038,31202.30078125,5884.419921875,183607.4375,0,-10,0,1,0.009559329599142075,0.004779664799571037,0,1,0.7500001788139343
6301974,1974,Iran,630,IRN,1,1,1,0,0,0.1184210553765297,0.009688000194728374,0,310,0.05960682034492493,32173.990234375,5606.64013671875,180387.984375,0,-10,0,1,0.010455912910401821,0.005227956455200911,0.014534996822476387,0.3333333432674408,0.2609013319015503
6301975,1975,Iran,630,IRN,1,1,1,0,0,0.08571428805589676,0.010824000462889671,0,385,0.07811116427183151,33206,5024.4599609375,166842.21875,0,-10,0,1,0.011105083860456944,0.005552541930228472,0,0.3333333432674408,0.2500000596046448
6301976,1976,Iran,630,IRN,1,1,1,0,0,0.056179776787757874,0.011390999890863895,0,420,0.07114658504724503,34283.6484375,5899.08984375,202242.328125,0,-10,0,1,0.010448132641613483,0.005224066320806742,0,0.3333333432674408,0.2500000596046448
6301977,1977,Iran,630,IRN,1,1,1,0,0,0.26530611515045166,0.011300000362098217,0,350,0.06937610357999802,35392.26171875,5217.39990234375,184655.578125,0,-10,0,0,0.008956767618656158,0.004478383809328079,0.030299639329314232,0,0.022724734619259834
6301978,1978,Iran,630,IRN,1,1,1,0,1,0.37037035822868347,0.011276000179350376,0,350,0.08276017755270004,36553.859375,5132.759765625,187622.171875,0,-10,0,1,0.008439270779490471,0.0042196353897452354,0.04869426041841507,0,0.03652070462703705
6301979,1979,Iran,630,IRN,1,1,1,0,1,-0.03401360660791397,0.010068999603390694,0,415,0.04416456073522568,37790.4296875,4942.990234375,186797.71875,0,0,0,1,2.883222186937928e-4,1.441611093468964e-4,0.027962328866124153,0,0.02097175270318985
6301980,1980,Iran,630,IRN,1,1,1,0,0,-0.1553398072719574,0.008174999617040157,0,305,0.028598029166460037,39124,4028.639892578125,157616.5,0,-2,0,1,1.8276204355061054e-4,9.138102177530527e-5,0,0,0
6301981,1981,Iran,630,IRN,1,1,1,0,1,-0.26119402050971985,0.00817199982702732,0,260,NA,40539.890625,3618.7900390625,146705.359375,0,-4,0,1,0,0,0,0,0
6301982,1982,Iran,630,IRN,1,1,1,0,1,-0.39375001192092896,0.010510999709367752,0,240,0.1011132076382637,42023.421875,4211.14990234375,176966.921875,0,-6,0,1,0,0,0,0,0
6301983,1983,Iran,630,IRN,1,1,1,0,0,-0.42953020334243774,0.010386999696493149,0,240,0.08318033814430237,43596.62109375,4107.490234375,179072.703125,0,-6,0,1,0,0,0,0,0
6301984,1984,Iran,630,IRN,1,1,1,0,0,-0.4768211841583252,0.012156999669969082,0,335,0.10859376192092896,45281.46875,4206.35009765625,190469.703125,0,-6,0,1,0,0,0,0,0
6301985,1985,Iran,630,IRN,1,1,1,0,0,-0.32258063554763794,0.011160999536514282,0,345,0.07301346957683563,47100,4435.47998046875,208911.109375,0,-6,0,1,0,0,0,0,0
6301986,1986,Iran,630,IRN,1,1,1,0,0,-0.42580646276474,0.009092000313103199,0,345,0.03425279259681702,48819.46875,4079.97998046875,199182.453125,0,-6,0,1,0,0,0,0,0
6301987,1987,Iran,630,IRN,1,1,1,0,0,-0.4577464759349823,0.00965800043195486,0,350,0.05093791335821152,50423.94921875,3895.530029296875,196428.015625,0,-6,0,1,0,0,0,0,0
6301988,1988,Iran,630,IRN,1,1,1,0,0,-0.48201438784599304,0.011605000123381615,0,654,0.05943801626563072,51898.21875,3769.75,195643.3125,0,-6,0,1,0,0,0,0,0
6301989,1989,Iran,630,IRN,1,1,1,0,0,-0.504273533821106,0.011692999862134457,0,604,0.04865473136305809,53227.9609375,3711.669921875,197564.625,0,-6,0,1,0,0,0,0,0
6301990,1990,Iran,630,IRN,1,1,1,0,0,-0.5,0.009703000076115131,0,440,0.01531954575330019,54400,3881.75,211167.203125,0,-6,0,0,0,0,0,0,0
6301991,1991,Iran,630,IRN,1,1,1,0,0,-0.39189189672470093,0.011070000007748604,0,465,0.025405682623386383,55281.75,4027.77001953125,222662.171875,0,-6,0,1,0,0,0,0,0
6301992,1992,Iran,630,IRN,1,0,1,0,0,-0.4533333480358124,0.01135099958628416,0,528,0.009162645787000656,56177.7890625,4301.31005859375,241638.09375,0,-6,0,1,0,0,0,0,0
6301993,1993,Iran,630,IRN,1,0,1,0,0,-0.3692307770252228,0.011598999612033367,0,528,0.006009801756590605,57088.3515625,4591.4599609375,262118.875,0,-6,0,1,0,0,0,0,0
6301994,1994,Iran,630,IRN,1,0,1,0,0,-0.29411765933036804,0.012507000006735325,0,528,0.00813389103859663,58013.6796875,4963.330078125,287941.03125,0,-6,0,1,0,0,0,0,0
6301995,1995,Iran,630,IRN,1,0,1,0,0,-0.3670886158943176,0.012884999625384808,0,530,0.00977923534810543,58954,5013.080078125,295541.125,0,-6,0,1,0,0,0,0,0
6301996,1996,Iran,630,IRN,1,0,1,0,0,-0.2763157784938812,0.013124999590218067,0,540,0.0107700414955616,59925.109375,5333.16015625,319590.21875,0,-6,0,1,0,0,0,0,0
6301997,1997,Iran,630,IRN,1,0,1,0,0,-0.3285714387893677,0.013218999840319157,0,575,0.014091361314058304,60875,5458.41015625,332280.71875,0,3,0,1,0,0,0,0,0
6301998,1998,Iran,630,IRN,1,0,1,0,0,-0.35483869910240173,0.012829000130295753,0,460,0.017449352890253067,61850,5538.490234375,342555.625,0,3,0,1,0,0,0,0,0
6301999,1999,Iran,630,IRN,1,0,1,0,0,-0.4117647111415863,0.012861000373959541,0,460,0.015206231735646725,62764,5670.5400390625,355905.78125,0,3,0,1,0,0,0,0,0
6302000,2000,Iran,630,IRN,1,0,1,0,0,-0.28358209133148193,0.012914000079035759,0,513,0.008630114607512951,63664,5994.58984375,381639.5625,0,3,0,0,0,0,0,0,0
6401950,1950,Turkey,640,TUR,1,1,0,0,0,0.7599999904632568,0.01019699964672327,0,684,0.02772999182343483,20974.109375,1808.1800537109375,37924.96484375,0,7,0,1,0.007224144879728556,0.003612072439864278,0.008123623207211494,0,0.006092718802392483
6401951,1951,Turkey,640,TUR,1,1,0,0,0,1,0.008090999908745289,0,531,0.024245308712124825,21579.130859375,2184.889892578125,47148.0234375,13,7,1,1,0.011755261570215225,0.5058776140213013,0,0,0
6401952,1952,Turkey,640,TUR,1,1,0,0,0,0.6571428775787354,0.007615999784320593,0,533,0.02453809231519699,22184.150390625,2293.739990234375,50884.671875,13,7,1,1,0.011434664018452168,0.5057173371315002,0,0,0
6401953,1953,Turkey,640,TUR,1,1,0,0,0,0.807692289352417,0.006924999877810478,0,436,0.024430787190794945,22789.169921875,2529.179931640625,57637.91015625,13,7,1,1,0.015598468482494354,0.5077992081642151,0,0,0
6401954,1954,Turkey,640,TUR,1,1,0,0,0,0.7096773982048035,0.0068060001358389854,0,413,0.030367491766810417,23394.189453125,2220.929931640625,51956.85546875,14,4,0.5,0,0.02327289618551731,0.2616364359855652,0.003050093771889806,0,0.0022875708527863026
6401955,1955,Turkey,640,TUR,1,1,0,0,0,0.7027027010917664,0.006901999935507774,0,425,0.03131191432476044,23999.220703125,2402.110107421875,57648.76953125,15,4,0.5,1,0.033951230347156525,0.26697561144828796,0.007163662929087877,0,0.005372748710215092
6401956,1956,Turkey,640,TUR,1,1,0,0,0,0.8775510191917419,0.007193999830633402,0,437,0.03255503252148628,24705.080078125,2375.8701171875,58696.0625,15,4,0.5,1,0.04850013554096222,0.2742500603199005,0.009118354879319668,0,0.0068387677893042564
6401957,1957,Turkey,640,TUR,1,1,0,0,0,0.8269230723381042,0.007439000066369772,0,449,0.027966858819127083,25511.76953125,2795.639892578125,71321.71875,15,4,0.5,1,0.13386601209640503,0.3169330060482025,0.01598580740392208,0,0.011989358812570572
6401958,1958,Turkey,640,TUR,1,1,0,0,0,0.9354838728904724,0.007521000225096941,0,460,0.020762937143445015,26217.630859375,2945.639892578125,77227.703125,15,4,0.5,1,0.07891040295362473,0.28945520520210266,0.007610517553985119,0,0.005707889795303345
6401959,1959,Turkey,640,TUR,1,1,0,0,0,0.6428571343421936,0.007368000224232674,0,460,0.01357958372682333,26923.490234375,2806.669921875,75565.3515625,15,4,0.5,1,0.0841134712100029,0.29205673933029175,0.00421402370557189,0,0.00316051859408617
6401960,1960,Turkey,640,TUR,1,1,0,0,0,0.7407407164573669,0.0071299998089671135,0,435,0.014974307268857956,27730.189453125,2687.860107421875,74534.8671875,16,7,0.3333333432674408,1,0.09152642637491226,0.21242988109588623,0.00786769762635231,0,0.0059007746167480946
6401961,1961,Turkey,640,TUR,1,1,0,0,0,0.8207547068595886,0.0070039997808635235,0,400,0.016310986131429672,28461.69921875,2716.780029296875,77324.1796875,16,9,0.3333333432674408,0,0.10912875086069107,0.22123104333877563,0.007730947807431221,0,0.005798212252557278
6401962,1962,Turkey,640,TUR,1,1,0,0,0,0.8939393758773804,0.007145000156015158,0,420,0.01629490777850151,29181.75,2756.31005859375,80433.953125,16,9,0.3333333432674408,1,0.12245628237724304,0.22789481282234192,0.012831359170377254,0,0.009623521938920021
6401963,1963,Turkey,640,TUR,1,1,0,0,0,0.75,0.007526000030338764,0,475,0.015884362161159515,29900.880859375,2987.56005859375,89330.6796875,16,9,0.3333333432674408,1,0.11928340047597885,0.22630837559700012,0.008788911625742912,0,0.0065916855819523335
6401964,1964,Turkey,640,TUR,1,1,0,0,0,NA,0.007621000055223703,0,480,0.016686130315065384,30636.9296875,3017.7900390625,92455.8203125,16,9,0.3333333432674408,1,0.12373054772615433,0.22853194177150726,0.007642574142664671,0,0.005731931887567043
6401965,1965,Turkey,640,TUR,1,1,0,0,0,0.4285714328289032,0.007964000105857849,0,490,0.017766952514648438,31401.470703125,3022.06005859375,94897.1328125,16,8,0.3333333432674408,1,0.10965791344642639,0.2214956283569336,0.007648450322449207,0,0.005736339371651411
6401966,1966,Turkey,640,TUR,1,1,0,0,0,0.5185185074806213,0.007958999834954739,0,510,0.01607353240251541,32191.30078125,3261.27001953125,104984.5234375,16,8,0.3333333432674408,0,0.10616353154182434,0.21974843740463257,0.001401676214300096,0,0.001051257480867207
6401967,1967,Turkey,640,TUR,1,1,0,0,0,0.1818181872367859,0.008124000392854214,0,530,0.01730366051197052,33004.6484375,3321.2099609375,109615.3671875,16,8,0.3333333432674408,1,0.10941741615533829,0.22137537598609924,0,0,0
6401968,1968,Turkey,640,TUR,1,1,0,0,0,0.25,0.008155999705195427,0,535,0.017465809360146523,33843.66015625,3455.409912109375,116943.71875,16,8,0.3333333432674408,0,0.09922970086336136,0.21628151834011078,0,0,0
6401969,1969,Turkey,640,TUR,1,1,0,0,0,0.20454545319080353,0.008217999711632729,0,545,0.016618968918919563,34710.44140625,3544.31005859375,123024.5703125,16,8,0.3333333432674408,0,0.09468193352222443,0.2140076458454132,0,0,0
6401970,1970,Turkey,640,TUR,1,1,0,0,0,0.2238806039094925,0.008472000248730183,0,540,0.017614785581827164,35605,3618.52001953125,128837.40625,16,8,0.3333333432674408,0,0.06389111280441284,0.19861222803592682,0,0,0
6401971,1971,Turkey,640,TUR,1,1,0,0,0,0.341269850730896,0.008926999755203724,0,610,0.013488680124282837,36554,3708.7900390625,135571.109375,16,-2,0.3333333432674408,0,0.06461699306964874,0.19897517561912537,0,1,0.7500001788139343
6401972,1972,Turkey,640,TUR,1,1,0,0,0,0.4128440320491791,0.008969999849796295,0,610,0.014935934916138649,37502,3885.9599609375,145731.265625,16,-2,0.3333333432674408,0,0.06134019419550896,0.19733676314353943,0,0,0
6401973,1973,Turkey,640,TUR,1,1,0,0,0,0.21276596188545227,0.008488000370562077,0,563,0.01661209762096405,38451,3924.550048828125,150902.875,16,9,0.3333333432674408,0,0.06623749434947968,0.19978541135787964,0,0,0
6401974,1974,Turkey,640,TUR,1,1,0,0,0,0.2368421107530594,0.008760999888181686,0,574,0.019183019176125526,39037,4131.080078125,161264.96875,16,9,0.3333333432674408,1,0.05755878612399101,0.19544605910778046,0,0,0
6401975,1975,Turkey,640,TUR,1,1,0,0,0,0.10000000149011612,0.009251999668776989,0,584,0.02968854457139969,40026,4340.509765625,173733.25,14,9,1,1,0.06146185100078583,0.5307309031486511,0,0,0
6401976,1976,Turkey,640,TUR,1,1,0,0,0,0.056179776787757874,0.010027999989688396,0,674,0.03087243251502514,40916,4701.7998046875,192378.84375,14,9,1,1,0.040410615503787994,0.5202053189277649,0,0,0
6401977,1977,Turkey,640,TUR,1,1,0,0,0,0.2857142984867096,0.010545000433921814,0,771,0.03098072111606598,41769,4709.60986328125,196715.6875,14,9,1,0,0.03957720473408699,0.5197886228561401,0,0,0
6401978,1978,Turkey,640,TUR,1,1,0,0,0,0.4166666567325592,0.009975999593734741,0,721,0.028768930584192276,42641,4660.06982421875,198710.03125,14,9,1,1,0.03831270709633827,0.5191563367843628,0,0,0
6401979,1979,Turkey,640,TUR,1,1,0,0,0,0.03401360660791397,0.01013800036162138,0,698,0.029486892744898796,43531,4535.669921875,197442.25,14,9,1,0,0.038468021899461746,0.5192340016365051,0,0,0
6401980,1980,Turkey,640,TUR,1,1,0,0,0,0.0776699036359787,0.00966500025242567,0,717,0.020052388310432434,44439,4271.8701171875,189837.640625,14,-5,1,0,0.04037140682339668,0.5201857089996338,0,0,0
6401981,1981,Turkey,640,TUR,1,1,0,0,0,-0.014925372786819935,0.009897000156342983,0,741,0.02182372845709324,45540,4487.06005859375,204340.71875,15,-5,1,1,0.0383187010884285,0.5191593766212463,0,0,0
6401982,1982,Turkey,640,TUR,1,1,0,0,0,-0.13750000298023224,0.010173999704420567,0,769,0.019505741074681282,46688,4475.89013671875,208970.359375,15,-5,1,1,0.0376463308930397,0.5188231468200684,0,0,0
6401983,1983,Turkey,640,TUR,1,1,0,0,0,-0.06711409240961075,0.01092899963259697,0,824,0.01594259962439537,47864,4600.58984375,220202.625,15,7,1,1,0.03781690075993538,0.5189084410667419,0,0,0
6401984,1984,Turkey,640,TUR,1,1,0,0,0,-0.13245032727718353,0.010780000127851963,0,815,0.012918347492814064,49070,4764.759765625,233806.765625,15,7,1,1,0.037810347974300385,0.5189051628112793,0,0,0
6401985,1985,Turkey,640,TUR,1,1,0,0,0,-0.04516129195690155,0.011377999559044838,0,814,0.008953353390097618,50306,4887.259765625,245858.484375,15,7,1,1,0.035656269639730453,0.517828106880188,0,0,0
6401986,1986,Turkey,640,TUR,1,1,0,0,0,-0.11612903326749802,0.012187999673187733,0,860,0.009039151482284069,51433,5130.2099609375,263862.09375,15,7,1,1,0.034034211188554764,0.517017126083374,0,0,0
6401987,1987,Turkey,640,TUR,1,1,0,0,0,-0.06338027864694595,0.012899000197649002,0,879,0.008827206678688526,52561,5510.1201171875,289617.4375,15,7,1,1,0.0327337421476841,0.5163668990135193,0,0,0
6401988,1988,Turkey,640,TUR,1,1,0,0,0,-0.158273383975029,0.012942000292241573,0,847,0.007040857803076506,53715,5494.60009765625,295142.4375,15,7,1,1,0.03191005811095238,0.5159550309181213,0,0,0
6401989,1989,Turkey,640,TUR,1,1,0,0,0,-0.18803419172763824,0.012191999703645706,0,780,0.008495516143739223,54893,5392.89013671875,296031.90625,15,9,1,1,0.030158376321196556,0.5150792002677917,0,0,0
6401990,1990,Turkey,640,TUR,1,1,0,0,0,-0.11627907305955887,0.012256000190973282,0,769,0.010450294241309166,56203,5739.990234375,322604.65625,16,9,1,1,0.026547450572252274,0.5132737159729004,0,0,0
6401991,1991,Turkey,640,TUR,1,1,0,0,1,-0.12162162363529205,0.013550999574363232,0,804,0.01469655055552721,57305,5693.85009765625,326286.09375,15,9,1,1,0.03768284246325493,0.5188414454460144,0,0,0
6401992,1992,Turkey,640,TUR,1,0,0,0,1,-0.03999999910593033,0.013488000258803368,0,704,0.012783560901880264,58401,5913.60986328125,345360.71875,15,9,1,1,0.028125286102294922,0.5140626430511475,0,0,0
6401993,1993,Turkey,640,TUR,1,0,0,0,1,0.04615384712815285,0.014112000353634357,0,686,0.01942761242389679,59491,6253.10009765625,372003.1875,15,8,1,1,0.023174293339252472,0.5115871429443359,0,0,0
6401994,1994,Turkey,640,TUR,1,0,0,0,1,0.11764705926179886,0.015333999879658222,0,811,0.013190504163503647,60573,5822.509765625,352686.875,15,8,1,1,0.02291773073375225,0.5114588737487793,0,0,0
6401995,1995,Turkey,640,TUR,1,0,0,0,1,0,0.015426999889314175,0,805,0.01761055737733841,61646,6111.31005859375,376737.8125,15,8,1,1,0.01718324050307274,0.5085915923118591,0,0,0
6401996,1996,Turkey,640,TUR,1,0,0,0,1,0.1184210553765297,0.016217000782489777,0,818,0.01905263029038906,62695,6424.419921875,402779,15,8,1,1,0.01586928218603134,0.5079346299171448,0,0,0
6401997,1997,Turkey,640,TUR,1,0,0,0,1,-0.02857142873108387,0.016805000603199005,0,820,0.017435310408473015,63745,6762.5498046875,431078.75,18,7,1,1,0.015298076905310154,0.5076490640640259,0,0,0
6401998,1998,Turkey,640,TUR,1,0,0,0,1,-0.04838709533214569,0.0170499999076128,0,788,0.019170625135302544,64789,6880.81982421875,445801.4375,18,7,1,1,0.0132331857457757,0.5066165924072266,0,0,0
6401999,1999,Turkey,640,TUR,1,0,0,0,1,0.04411764815449715,0.017165999859571457,0,789,0.021172424778342247,65819,6508.60009765625,428389.5625,18,7,1,1,0.011960421688854694,0.5059801936149597,0,0,0
6402000,2000,Turkey,640,TUR,1,0,0,0,1,0,0.015602000057697296,0,610,0.02016887441277504,66835,6832.080078125,456622.0625,18,7,1,1,0.01021967176347971,0.5051098465919495,0,0,0
6451950,1950,Iraq,645,IRQ,1,1,0,0,0,0.5,0.001310999970883131,0,35,0.005617552436888218,5610,3563.47998046875,19991.123046875,1,-4,0,0,0.0013352722162380815,6.676361081190407e-4,0,0,0
6451951,1951,Iraq,645,IRQ,1,1,0,0,0,0.4285714328289032,0.0013279999839141965,0,38,0.00576262641698122,5610,3563.47998046875,19991.123046875,1,-4,0,0,0.0012745779240503907,6.372889620251954e-4,0,0,0
6451952,1952,Iraq,645,IRQ,1,1,0,0,0,0.12857143580913544,0.0013119999784976244,0,42,0.008700437843799591,5610,3563.47998046875,19991.123046875,7,-4,0,0,0.0012745779240503907,6.372889620251954e-4,0,0,0
6451953,1953,Iraq,645,IRQ,1,1,0,0,0,0.03846153989434242,0.001383999944664538,0,46,0.01781066693365574,5610,3563.47998046875,19991.123046875,7,-4,0,1,0.001153189572505653,5.765947862528265e-4,0,0,0
6451954,1954,Iraq,645,IRQ,1,1,0,0,0,0.4516128897666931,0.0014359999913722277,0,49,0.014897425659000874,5760,4141.56005859375,23855.38671875,7,-4,0,0,0.0015960674500092864,7.980337250046432e-4,0,0,0
6451955,1955,Iraq,645,IRQ,1,1,0,0,0,0.5135135054588318,0.0014819999923929572,0,53,0.016940824687480927,5911,3829.449951171875,22635.87890625,7,-4,0,0,0.0020161231514066458,0.0010080615757033229,0,0,0
6451956,1956,Iraq,645,IRQ,1,1,0,0,0,0.8367347121238708,0.0016349999932572246,0,57,0.022524680942296982,6098,3864.739990234375,23567.18359375,7,-4,0,0,0.002289319410920143,0.0011446597054600716,0,0,0
6451957,1957,Iraq,645,IRQ,1,1,0,0,0,0.3076923191547394,0.001693999976851046,0,60,0.022974122315645218,6285,3765.679931640625,23667.298828125,7,-4,0,1,0.0026004344690591097,0.0013002172345295548,0,0,0
6451958,1958,Iraq,645,IRQ,1,1,0,0,0,0.16129031777381897,0.0017800000496208668,0,64,0.023364271968603134,6473,4022.14990234375,26035.376953125,7,-5,0,1,0.003156135091558099,0.0015780675457790494,0,0,0
6451959,1959,Iraq,645,IRQ,1,1,0,0,1,-0.2678571343421936,0.0017640000442042947,0,57,0.027368823066353798,6660,3990.93994140625,26579.66015625,6,-5,0,1,0.0012270067818462849,6.135033909231424e-4,0,0,0
6451960,1960,Iraq,645,IRQ,1,1,1,0,0,-0.3888888955116272,0.0019470000406727195,0,74,0.025766754522919655,6847,4650.43994140625,31841.5625,6,-5,0,1,0.001193495700135827,5.967478500679135e-4,0,0,0
6451961,1961,Iraq,645,IRQ,1,1,1,0,1,-0.18867924809455872,0.0021279999054968357,0,90,0.023791629821062088,7059,4943.5498046875,34896.51953125,9,-5,0,1,0.0010129454312846065,5.064727156423032e-4,0,0,0
6451962,1962,Iraq,645,IRQ,1,1,1,0,1,-0.25757575035095215,0.0021069999784231186,0,91,0.023837728425860405,7278,5035.830078125,36650.76953125,9,-5,0,1,8.42113106045872e-4,4.21056553022936e-4,0,0,0
6451963,1963,Iraq,645,IRQ,1,1,1,0,1,-0.03125,0.00203399988822639,0,80,0.03077283687889576,7504,4786.14013671875,35915.1953125,9,-5,0,0,8.167509222403169e-4,4.0837546112015843e-4,0,0,0
6451964,1964,Iraq,645,IRQ,1,1,1,0,0,NA,0.0020639998838305473,0,80,0.029330529272556305,7736,5456.5,42211.484375,12,-5,0,0,7.482425426132977e-4,3.7412127130664885e-4,0,0,0
6451965,1965,Iraq,645,IRQ,1,1,1,0,0,-0.0476190485060215,0.002452000044286251,0,90,0.029592812061309814,7976,5987.080078125,47752.94921875,12,-5,0,1,4.268986522220075e-4,2.1344932611100376e-4,0,0,0
6451966,1966,Iraq,645,IRQ,1,1,1,0,0,-0.1111111119389534,0.0025110000278800726,0,90,0.028473472222685814,8235,6037.2900390625,49717.08203125,12,-5,0,1,4.13472211221233e-4,2.067361056106165e-4,0,0,0
6451967,1967,Iraq,645,IRQ,1,1,1,0,0,-0.5090909004211426,0.002357000019401312,0,90,0.032001469284296036,8502,5315.3701171875,45191.27734375,12,-5,0,1,0,0,0,0,0
6451968,1968,Iraq,645,IRQ,1,1,1,0,0,-0.25,0.0023759999312460423,0,90,0.031255513429641724,8777,6110.56982421875,53632.47265625,12,-7,0,0,0,0,0,0,0
6451969,1969,Iraq,645,IRQ,1,1,1,0,0,-0.1818181872367859,0.00241800001822412,0,90,0.029489798471331596,9062,6083.43017578125,55128.04296875,12,-7,0,1,0,0,0,0,0
6451970,1970,Iraq,645,IRQ,1,1,1,0,0,-0.2238806039094925,0.0023690001107752323,0,95,0.02380685694515705,9356,5983.009765625,55977.0390625,12,-7,0,1,0,0,0,0,0
6451971,1971,Iraq,645,IRQ,1,1,1,0,0,0.2698412835597992,0.0026599999982863665,0,105,0.034601885825395584,9665,6297.83984375,60868.62109375,16,-7,0,1,0,0,0,0,0
6451972,1972,Iraq,645,IRQ,1,1,1,0,0,0.1834862381219864,0.002658999990671873,0,105,0.03484386205673218,9985,5901.58984375,58927.375,16,-7,0,1,0,0,0,0.6666666865348816,0.5000001192092896
6451973,1973,Iraq,645,IRQ,1,1,1,0,0,0.09574468433856964,0.0027920000720769167,0,105,0.04569112882018089,10317,6303.27001953125,65030.8359375,16,-7,0,1,0,0,0,1,0.7500001788139343
6451974,1974,Iraq,645,IRQ,1,1,1,0,1,-0.06578947603702545,0.003195999888703227,0,110,0.05978258326649666,10662,6783.64013671875,72327.171875,17,-7,0,1,0,0,0,1,0.7500001788139343
6451975,1975,Iraq,645,IRQ,1,1,1,0,1,0.05714285746216774,0.0035540000535547733,0,155,0.05497846007347107,11020,7413.2900390625,81694.453125,17,-7,0,1,0,0,0,1,0.7500001788139343
6451976,1976,Iraq,645,IRQ,1,1,1,0,0,0,0.004013000056147575,0,190,0.05070147290825844,11391,8215.2802734375,93580.2578125,17,-7,0,1,0,0,0,1,0.7500001788139343
6451977,1977,Iraq,645,IRQ,1,1,1,0,0,0.2448979616165161,0.003725999966263771,0,140,0.04696422070264816,11776,8844.9296875,104157.890625,17,-7,0,0,0,0,0,1,0.7500001788139343
6451978,1978,Iraq,645,IRQ,1,1,1,0,0,0.1944444477558136,0.00507699977606535,0,362,0.04065481573343277,12175,8760.7900390625,106662.6171875,17,-7,0,0,0,0,0,1,0.7500001788139343
6451979,1979,Iraq,645,IRQ,1,1,1,0,0,-0.15646257996559143,0.005923999939113855,0,444,0.03519438952207565,12585,11638.990234375,146476.6875,17,-9,0,1,0,0,0,1,0.7500001788139343
6451980,1980,Iraq,645,IRQ,1,1,1,0,0,-0.1650485396385193,0.005880000069737434,0,430,0.04016370698809624,13007,9827.3896484375,127824.859375,16,-9,0,1,0,0,0,1,0.7500001788139343
6451981,1981,Iraq,645,IRQ,1,1,1,0,0,-0.36567163467407227,0.006484000012278557,0,392,0.13782921433448792,13441,6478.31982421875,87075.09375,16,-9,0,1,0,0,0,1,0.7500001788139343
6451982,1982,Iraq,645,IRQ,1,1,1,0,0,-0.48124998807907104,0.006453999783843756,0,404,0.16141824424266815,13885,5650.5498046875,78457.8828125,16,-9,0,1,0,0,0,0,0
6451983,1983,Iraq,645,IRQ,1,1,1,0,0,-0.47651007771492004,0.007968000136315823,0,434,0.1998106688261032,14344,7041.47021484375,101002.8515625,16,-9,0,1,0,0,0,0,0
6451984,1984,Iraq,645,IRQ,1,1,1,0,0,-0.5430463552474976,0.009975999593734741,0,788,0.19221600890159607,14821,6685.93994140625,99092.3125,16,-9,0,1,0,0,0,0,0
6451985,1985,Iraq,645,IRQ,1,1,1,0,1,-0.44516128301620483,0.010029999539256096,0,788,0.19772492349147797,15319,5765.89013671875,88327.671875,16,-9,0,1,1.778154692146927e-4,8.890773460734636e-5,0,0,0
6451986,1986,Iraq,645,IRQ,1,1,1,0,1,-0.47741934657096863,0.00966699980199337,0,800,0.217678502202034,15836,5137.60009765625,81359.03125,16,-9,0,1,1.505090040154755e-4,7.525450200773776e-5,0,0,0
6451987,1987,Iraq,645,IRQ,1,1,1,0,1,-0.4647887349128723,0.010703000240027905,0,900,0.30793070793151855,16372,4349.18994140625,71204.9375,16,-9,0,1,1.455815217923373e-4,7.279076089616865e-5,0,0,0
6451988,1988,Iraq,645,IRQ,1,1,1,0,1,-0.49640288949012756,0.011039000004529953,0,1000,0.3531438708305359,16372,4349.18994140625,71204.9375,16,-9,0,1,1.455815217923373e-4,7.279076089616865e-5,0.03867490217089653,0,0.02900618314743042
6451989,1989,Iraq,645,IRQ,1,1,1,0,1,-0.5384615659713745,0.011257000267505646,0,1000,0.2907308042049408,16372,4349.18994140625,71204.9375,17,-9,0,1,1.6637888620607555e-4,8.318944310303777e-5,0.09023648500442505,0,0.06767737865447998
6451990,1990,Iraq,645,IRQ,1,1,1,0,1,-0.5232558250427246,0.01270699966698885,0,1390,0.21903283894062042,16372,4349.18994140625,71204.9375,18,-9,0,1,1.455815217923373e-4,7.279076089616865e-5,0.1290995329618454,0,0.09682467579841614
6451991,1991,Iraq,645,IRQ,1,1,1,0,1,-0.5540540814399719,0.008352999575436115,0,475,0.3166923522949219,16372,4349.18994140625,71204.9375,16,-9,0,1,0,0,0,0,0
6451992,1992,Iraq,645,IRQ,1,0,1,0,1,-0.21333333849906921,0.006163999903947115,0,407,0.05990574136376381,16372,4349.18994140625,71204.9375,16,-9,0,1,2.0797360775759444e-5,1.0398680387879722e-5,0,0,0
6451993,1993,Iraq,645,IRQ,1,0,1,0,1,-0.3076923191547394,0.006399999838322401,0,407,0.06084586679935455,16372,4349.18994140625,71204.9375,16,-9,0,1,0,0,0,0,0
6451994,1994,Iraq,645,IRQ,1,0,1,0,0,-0.23880596458911896,0.006637999787926674,0,425,0.06300583481788635,16372,4349.18994140625,71204.9375,16,-9,0,1,0,0,0,0,0
6451995,1995,Iraq,645,IRQ,1,0,1,0,0,NA,0.006558000110089779,0,450,0.028049178421497345,16372,4349.18994140625,71204.9375,16,-9,0,1,0,0,0,0,0
6451996,1996,Iraq,645,IRQ,1,0,1,0,1,NA,0.00662099989131093,0,450,0.02810775488615036,16372,4349.18994140625,71204.9375,16,-9,0,1,0,0,0,0,0
